dgp,delta,n,method,B_total,B_valid,coverage,coverage_mc_se,avg_width,median_width,bias,rmse,se_mean,theta_true
DGP4_omitted_var,1.0,5000,Bootstrap_t,2000,2000,0.9355,0.005493,0.07309,0.073108,-4.9e-05,0.01934,0.018726,1.5
DGP5_clustering,0.0,50,Naive_OLS,2000,2000,0.944,0.005141,0.578252,0.573312,0.003557,0.148416,0.143798,1.0
DGP5_clustering,0.0,50,Sandwich_HC0,2000,2000,0.9225,0.005979,0.551942,0.542975,0.003557,0.148416,0.137256,1.0
DGP5_clustering,0.0,50,Sandwich_HC3,2000,2000,0.943,0.005184,0.598223,0.587447,0.003557,0.148416,0.148765,1.0
DGP5_clustering,0.0,50,Bayesian,2000,2000,0.944,0.005141,0.578252,0.573312,0.003557,0.148416,0.143798,1.0
DGP5_clustering,0.0,50,AMRI,2000,2000,0.9445,0.00512,0.589405,0.576105,0.003557,0.148416,0.146572,1.0
DGP5_clustering,0.0,50,Pairs_Bootstrap,2000,2000,0.924,0.005926,0.560012,0.554362,0.003557,0.148416,0.142934,1.0
DGP5_clustering,0.0,50,Wild_Bootstrap,2000,2000,0.9095,0.006415,0.528482,0.521882,0.003557,0.148416,0.137139,1.0
DGP5_clustering,0.0,50,Bootstrap_t,2000,2000,0.939,0.005352,0.607641,0.593073,0.003557,0.148416,0.148765,1.0
DGP5_clustering,0.0,100,Naive_OLS,2000,2000,0.9525,0.004756,0.399732,0.397584,0.001133,0.100267,0.100715,1.0
DGP5_clustering,0.0,100,Sandwich_HC0,2000,2000,0.9395,0.005331,0.390028,0.386742,0.001133,0.100267,0.09827,1.0
DGP5_clustering,0.0,100,Sandwich_HC3,2000,2000,0.949,0.004919,0.405895,0.402492,0.001133,0.100267,0.102268,1.0
DGP5_clustering,0.0,100,Bayesian,2000,2000,0.9525,0.004756,0.399732,0.397584,0.001133,0.100267,0.100715,1.0
DGP5_clustering,0.0,100,AMRI,2000,2000,0.9525,0.004756,0.404537,0.399473,0.001133,0.100267,0.101926,1.0
DGP5_clustering,0.0,100,Pairs_Bootstrap,2000,2000,0.94,0.00531,0.391278,0.388908,0.001133,0.100267,0.100073,1.0
DGP5_clustering,0.0,100,Wild_Bootstrap,2000,2000,0.9355,0.005493,0.380584,0.376964,0.001133,0.100267,0.098126,1.0
DGP5_clustering,0.0,100,Bootstrap_t,2000,2000,0.943,0.005184,0.407322,0.402606,0.001133,0.100267,0.102268,1.0
DGP5_clustering,0.0,250,Naive_OLS,2000,2000,0.9495,0.004896,0.249739,0.249498,-0.000725,0.063954,0.063399,1.0
DGP5_clustering,0.0,250,Sandwich_HC0,2000,2000,0.944,0.005141,0.247057,0.246393,-0.000725,0.063954,0.062718,1.0
DGP5_clustering,0.0,250,Sandwich_HC3,2000,2000,0.9475,0.004987,0.251045,0.250188,-0.000725,0.063954,0.063731,1.0
DGP5_clustering,0.0,250,Bayesian,2000,2000,0.9495,0.004896,0.249739,0.249498,-0.000725,0.063954,0.063399,1.0
DGP5_clustering,0.0,250,AMRI,2000,2000,0.95,0.004873,0.251043,0.249927,-0.000725,0.063954,0.06373,1.0
DGP5_clustering,0.0,250,Pairs_Bootstrap,2000,2000,0.9405,0.00529,0.246458,0.245314,-0.000725,0.063954,0.063099,1.0
DGP5_clustering,0.0,250,Wild_Bootstrap,2000,2000,0.94,0.00531,0.244209,0.243545,-0.000725,0.063954,0.062701,1.0
DGP5_clustering,0.0,250,Bootstrap_t,2000,2000,0.9405,0.00529,0.25046,0.249238,-0.000725,0.063954,0.063731,1.0
DGP5_clustering,0.0,500,Naive_OLS,2000,2000,0.9535,0.004708,0.17603,0.175826,0.00029,0.044467,0.044797,1.0
DGP5_clustering,0.0,500,Sandwich_HC0,2000,2000,0.9555,0.004611,0.175159,0.174698,0.00029,0.044467,0.044576,1.0
DGP5_clustering,0.0,500,Sandwich_HC3,2000,2000,0.957,0.004536,0.176566,0.176089,0.00029,0.044467,0.044934,1.0
DGP5_clustering,0.0,500,Bayesian,2000,2000,0.9535,0.004708,0.17603,0.175826,0.00029,0.044467,0.044797,1.0
DGP5_clustering,0.0,500,AMRI,2000,2000,0.954,0.004684,0.176933,0.175983,0.00029,0.044467,0.045027,1.0
DGP5_clustering,0.0,500,Pairs_Bootstrap,2000,2000,0.9555,0.004611,0.174572,0.17383,0.00029,0.044467,0.044706,1.0
DGP5_clustering,0.0,500,Wild_Bootstrap,2000,2000,0.953,0.004732,0.173793,0.173077,0.00029,0.044467,0.04455,1.0
DGP5_clustering,0.0,500,Bootstrap_t,2000,2000,0.955,0.004635,0.176005,0.175362,0.00029,0.044467,0.044934,1.0
DGP5_clustering,0.0,1000,Naive_OLS,2000,2000,0.94,0.00531,0.124205,0.123998,0.000405,0.032296,0.031647,1.0
DGP5_clustering,0.0,1000,Sandwich_HC0,2000,2000,0.9395,0.005331,0.123928,0.123834,0.000405,0.032296,0.031577,1.0
DGP5_clustering,0.0,1000,Sandwich_HC3,2000,2000,0.94,0.00531,0.124425,0.12432,0.000405,0.032296,0.031703,1.0
DGP5_clustering,0.0,1000,Bayesian,2000,2000,0.94,0.00531,0.124205,0.123998,0.000405,0.032296,0.031647,1.0
DGP5_clustering,0.0,1000,AMRI,2000,2000,0.94,0.00531,0.124601,0.124133,0.000405,0.032296,0.031748,1.0
DGP5_clustering,0.0,1000,Pairs_Bootstrap,2000,2000,0.937,0.005433,0.123486,0.123458,0.000405,0.032296,0.031622,1.0
DGP5_clustering,0.0,1000,Wild_Bootstrap,2000,2000,0.939,0.005352,0.122943,0.122806,0.000405,0.032296,0.031543,1.0
DGP5_clustering,0.0,1000,Bootstrap_t,2000,2000,0.939,0.005352,0.123987,0.123849,0.000405,0.032296,0.031703,1.0
DGP5_clustering,0.0,5000,Naive_OLS,2000,2000,0.9395,0.005331,0.055465,0.055476,-7.5e-05,0.014436,0.014146,1.0
DGP5_clustering,0.0,5000,Sandwich_HC0,2000,2000,0.94,0.00531,0.055452,0.055458,-7.5e-05,0.014436,0.014143,1.0
DGP5_clustering,0.0,5000,Sandwich_HC3,2000,2000,0.9405,0.00529,0.055496,0.055502,-7.5e-05,0.014436,0.014154,1.0
DGP5_clustering,0.0,5000,Bayesian,2000,2000,0.9395,0.005331,0.055465,0.055476,-7.5e-05,0.014436,0.014146,1.0
DGP5_clustering,0.0,5000,AMRI,2000,2000,0.9415,0.005248,0.055628,0.055529,-7.5e-05,0.014436,0.014188,1.0
DGP5_clustering,0.0,5000,Pairs_Bootstrap,2000,2000,0.94,0.00531,0.055244,0.0552,-7.5e-05,0.014436,0.014136,1.0
DGP5_clustering,0.0,5000,Wild_Bootstrap,2000,2000,0.942,0.005227,0.05519,0.055135,-7.5e-05,0.014436,0.014133,1.0
DGP5_clustering,0.0,5000,Bootstrap_t,2000,2000,0.9405,0.00529,0.055272,0.055212,-7.5e-05,0.014436,0.014154,1.0
DGP5_clustering,0.25,50,Naive_OLS,2000,2000,0.944,0.005141,0.640991,0.6336,0.0041,0.165076,0.1594,1.0
DGP5_clustering,0.25,50,Sandwich_HC0,2000,2000,0.918,0.006135,0.611345,0.602876,0.0041,0.165076,0.152028,1.0
DGP5_clustering,0.25,50,Sandwich_HC3,2000,2000,0.9425,0.005205,0.662461,0.649933,0.0041,0.165076,0.164739,1.0
DGP5_clustering,0.25,50,Bayesian,2000,2000,0.944,0.005141,0.640991,0.6336,0.0041,0.165076,0.1594,1.0
DGP5_clustering,0.25,50,AMRI,2000,2000,0.9425,0.005205,0.653741,0.638385,0.0041,0.165076,0.162571,1.0
DGP5_clustering,0.25,50,Pairs_Bootstrap,2000,2000,0.9245,0.005908,0.620188,0.611819,0.0041,0.165076,0.158312,1.0
DGP5_clustering,0.25,50,Wild_Bootstrap,2000,2000,0.906,0.006525,0.584765,0.57758,0.0041,0.165076,0.151839,1.0
DGP5_clustering,0.25,50,Bootstrap_t,2000,2000,0.9345,0.005532,0.672865,0.651357,0.0041,0.165076,0.164739,1.0
DGP5_clustering,0.25,100,Naive_OLS,2000,2000,0.9485,0.004942,0.44264,0.440177,0.00187,0.112193,0.111526,1.0
DGP5_clustering,0.25,100,Sandwich_HC0,2000,2000,0.9375,0.005413,0.431793,0.429786,0.00187,0.112193,0.108793,1.0
DGP5_clustering,0.25,100,Sandwich_HC3,2000,2000,0.9485,0.004942,0.44938,0.446909,0.00187,0.112193,0.113224,1.0
DGP5_clustering,0.25,100,Bayesian,2000,2000,0.9485,0.004942,0.44264,0.440177,0.00187,0.112193,0.111526,1.0
DGP5_clustering,0.25,100,AMRI,2000,2000,0.9475,0.004987,0.447152,0.441387,0.00187,0.112193,0.112663,1.0
DGP5_clustering,0.25,100,Pairs_Bootstrap,2000,2000,0.9415,0.005248,0.433224,0.430502,0.00187,0.112193,0.110793,1.0
DGP5_clustering,0.25,100,Wild_Bootstrap,2000,2000,0.9315,0.005648,0.421316,0.418863,0.00187,0.112193,0.108628,1.0
DGP5_clustering,0.25,100,Bootstrap_t,2000,2000,0.9435,0.005163,0.45088,0.444756,0.00187,0.112193,0.113224,1.0
DGP5_clustering,0.25,250,Naive_OLS,2000,2000,0.947,0.00501,0.278318,0.277133,-0.002666,0.071769,0.070654,1.0
DGP5_clustering,0.25,250,Sandwich_HC0,2000,2000,0.9415,0.005248,0.275551,0.274481,-0.002666,0.071769,0.069952,1.0
DGP5_clustering,0.25,250,Sandwich_HC3,2000,2000,0.9445,0.00512,0.280004,0.278935,-0.002666,0.071769,0.071082,1.0
DGP5_clustering,0.25,250,Bayesian,2000,2000,0.947,0.00501,0.278318,0.277133,-0.002666,0.071769,0.070654,1.0
DGP5_clustering,0.25,250,AMRI,2000,2000,0.9485,0.004942,0.280068,0.277468,-0.002666,0.071769,0.071099,1.0
DGP5_clustering,0.25,250,Pairs_Bootstrap,2000,2000,0.9385,0.005372,0.274991,0.273557,-0.002666,0.071769,0.070398,1.0
DGP5_clustering,0.25,250,Wild_Bootstrap,2000,2000,0.938,0.005392,0.272355,0.271167,-0.002666,0.071769,0.069926,1.0
DGP5_clustering,0.25,250,Bootstrap_t,2000,2000,0.9425,0.005205,0.279412,0.277702,-0.002666,0.071769,0.071082,1.0
DGP5_clustering,0.25,500,Naive_OLS,2000,2000,0.9565,0.004561,0.196622,0.196171,-0.000655,0.050134,0.050038,1.0
DGP5_clustering,0.25,500,Sandwich_HC0,2000,2000,0.954,0.004684,0.195694,0.19503,-0.000655,0.050134,0.049802,1.0
DGP5_clustering,0.25,500,Sandwich_HC3,2000,2000,0.9575,0.004511,0.197267,0.196608,-0.000655,0.050134,0.050202,1.0
DGP5_clustering,0.25,500,Bayesian,2000,2000,0.9565,0.004561,0.196622,0.196171,-0.000655,0.050134,0.050038,1.0
DGP5_clustering,0.25,500,AMRI,2000,2000,0.957,0.004536,0.197495,0.196324,-0.000655,0.050134,0.05026,1.0
DGP5_clustering,0.25,500,Pairs_Bootstrap,2000,2000,0.9515,0.004804,0.195048,0.194303,-0.000655,0.050134,0.049928,1.0
DGP5_clustering,0.25,500,Wild_Bootstrap,2000,2000,0.9575,0.004511,0.19409,0.193219,-0.000655,0.050134,0.049762,1.0
DGP5_clustering,0.25,500,Bootstrap_t,2000,2000,0.954,0.004684,0.196467,0.195534,-0.000655,0.050134,0.050202,1.0
DGP5_clustering,0.25,1000,Naive_OLS,2000,2000,0.949,0.004919,0.13886,0.138794,0.000253,0.035465,0.035381,1.0
DGP5_clustering,0.25,1000,Sandwich_HC0,2000,2000,0.946,0.005054,0.138482,0.138251,0.000253,0.035465,0.035285,1.0
DGP5_clustering,0.25,1000,Sandwich_HC3,2000,2000,0.9465,0.005032,0.139038,0.138779,0.000253,0.035465,0.035426,1.0
DGP5_clustering,0.25,1000,Bayesian,2000,2000,0.949,0.004919,0.13886,0.138794,0.000253,0.035465,0.035381,1.0
DGP5_clustering,0.25,1000,AMRI,2000,2000,0.949,0.004919,0.139323,0.138857,0.000253,0.035465,0.035499,1.0
DGP5_clustering,0.25,1000,Pairs_Bootstrap,2000,2000,0.9445,0.00512,0.138011,0.137788,0.000253,0.035465,0.035327,1.0
DGP5_clustering,0.25,1000,Wild_Bootstrap,2000,2000,0.948,0.004965,0.13737,0.136994,0.000253,0.035465,0.035237,1.0
DGP5_clustering,0.25,1000,Bootstrap_t,2000,2000,0.9505,0.00485,0.138553,0.13843,0.000253,0.035465,0.035426,1.0
DGP5_clustering,0.25,5000,Naive_OLS,2000,2000,0.9495,0.004896,0.062008,0.062012,-0.000104,0.01587,0.015815,1.0
DGP5_clustering,0.25,5000,Sandwich_HC0,2000,2000,0.948,0.004965,0.061999,0.062018,-0.000104,0.01587,0.015813,1.0
DGP5_clustering,0.25,5000,Sandwich_HC3,2000,2000,0.948,0.004965,0.062049,0.062066,-0.000104,0.01587,0.015825,1.0
DGP5_clustering,0.25,5000,Bayesian,2000,2000,0.9495,0.004896,0.062008,0.062012,-0.000104,0.01587,0.015815,1.0
DGP5_clustering,0.25,5000,AMRI,2000,2000,0.9495,0.004896,0.062189,0.062053,-0.000104,0.01587,0.015861,1.0
DGP5_clustering,0.25,5000,Pairs_Bootstrap,2000,2000,0.9445,0.00512,0.061744,0.061736,-0.000104,0.01587,0.015806,1.0
DGP5_clustering,0.25,5000,Wild_Bootstrap,2000,2000,0.946,0.005054,0.061655,0.061654,-0.000104,0.01587,0.015802,1.0
DGP5_clustering,0.25,5000,Bootstrap_t,2000,2000,0.9455,0.005076,0.061789,0.061757,-0.000104,0.01587,0.015825,1.0
DGP5_clustering,0.5,50,Naive_OLS,2000,2000,0.942,0.005227,0.697621,0.688369,0.004324,0.179393,0.173483,1.0
DGP5_clustering,0.5,50,Sandwich_HC0,2000,2000,0.9195,0.006084,0.665255,0.654335,0.004324,0.179393,0.165434,1.0
DGP5_clustering,0.5,50,Sandwich_HC3,2000,2000,0.9425,0.005205,0.720876,0.706456,0.004324,0.179393,0.179266,1.0
DGP5_clustering,0.5,50,Bayesian,2000,2000,0.942,0.005227,0.697621,0.688369,0.004324,0.179393,0.173483,1.0
DGP5_clustering,0.5,50,AMRI,2000,2000,0.941,0.005269,0.710532,0.693106,0.004324,0.179393,0.176693,1.0
DGP5_clustering,0.5,50,Pairs_Bootstrap,2000,2000,0.9215,0.006014,0.674844,0.665059,0.004324,0.179393,0.172278,1.0
DGP5_clustering,0.5,50,Wild_Bootstrap,2000,2000,0.902,0.006648,0.636714,0.627796,0.004324,0.179393,0.165209,1.0
DGP5_clustering,0.5,50,Bootstrap_t,2000,2000,0.9415,0.005248,0.732122,0.707173,0.004324,0.179393,0.179266,1.0
DGP5_clustering,0.5,100,Naive_OLS,2000,2000,0.951,0.004827,0.481343,0.477675,0.002175,0.122352,0.121278,1.0
DGP5_clustering,0.5,100,Sandwich_HC0,2000,2000,0.944,0.005141,0.469561,0.464869,0.002175,0.122352,0.118309,1.0
DGP5_clustering,0.5,100,Sandwich_HC3,2000,2000,0.9505,0.00485,0.488698,0.483219,0.002175,0.122352,0.123131,1.0
DGP5_clustering,0.5,100,Bayesian,2000,2000,0.951,0.004827,0.481343,0.477675,0.002175,0.122352,0.121278,1.0
DGP5_clustering,0.5,100,AMRI,2000,2000,0.951,0.004827,0.485975,0.478513,0.002175,0.122352,0.122445,1.0
DGP5_clustering,0.5,100,Pairs_Bootstrap,2000,2000,0.944,0.005141,0.471035,0.465484,0.002175,0.122352,0.120479,1.0
DGP5_clustering,0.5,100,Wild_Bootstrap,2000,2000,0.9365,0.005453,0.458364,0.453869,0.002175,0.122352,0.118138,1.0
DGP5_clustering,0.5,100,Bootstrap_t,2000,2000,0.9475,0.004987,0.490413,0.482431,0.002175,0.122352,0.123131,1.0
DGP5_clustering,0.5,250,Naive_OLS,2000,2000,0.946,0.005054,0.304112,0.30246,-0.00347,0.078468,0.077202,1.0
DGP5_clustering,0.5,250,Sandwich_HC0,2000,2000,0.9455,0.005076,0.301151,0.298975,-0.00347,0.078468,0.076451,1.0
DGP5_clustering,0.5,250,Sandwich_HC3,2000,2000,0.9505,0.00485,0.306015,0.303845,-0.00347,0.078468,0.077686,1.0
DGP5_clustering,0.5,250,Bayesian,2000,2000,0.946,0.005054,0.304112,0.30246,-0.00347,0.078468,0.077202,1.0
DGP5_clustering,0.5,250,AMRI,2000,2000,0.948,0.004965,0.305885,0.303052,-0.00347,0.078468,0.077653,1.0
DGP5_clustering,0.5,250,Pairs_Bootstrap,2000,2000,0.943,0.005184,0.300565,0.298659,-0.00347,0.078468,0.076944,1.0
DGP5_clustering,0.5,250,Wild_Bootstrap,2000,2000,0.94,0.00531,0.297711,0.295713,-0.00347,0.078468,0.076422,1.0
DGP5_clustering,0.5,250,Bootstrap_t,2000,2000,0.943,0.005184,0.30537,0.303102,-0.00347,0.078468,0.077686,1.0
DGP5_clustering,0.5,500,Naive_OLS,2000,2000,0.955,0.004635,0.215199,0.214991,-0.001046,0.055137,0.054765,1.0
DGP5_clustering,0.5,500,Sandwich_HC0,2000,2000,0.9545,0.00466,0.21423,0.213751,-0.001046,0.055137,0.054519,1.0
DGP5_clustering,0.5,500,Sandwich_HC3,2000,2000,0.9565,0.004561,0.215952,0.215342,-0.001046,0.055137,0.054957,1.0
DGP5_clustering,0.5,500,Bayesian,2000,2000,0.955,0.004635,0.215199,0.214991,-0.001046,0.055137,0.054765,1.0
DGP5_clustering,0.5,500,AMRI,2000,2000,0.9565,0.004561,0.216149,0.215425,-0.001046,0.055137,0.055007,1.0
DGP5_clustering,0.5,500,Pairs_Bootstrap,2000,2000,0.954,0.004684,0.213542,0.212696,-0.001046,0.055137,0.054649,1.0
DGP5_clustering,0.5,500,Wild_Bootstrap,2000,2000,0.953,0.004732,0.212536,0.2119,-0.001046,0.055137,0.054474,1.0
DGP5_clustering,0.5,500,Bootstrap_t,2000,2000,0.953,0.004732,0.215173,0.214251,-0.001046,0.055137,0.054957,1.0
DGP5_clustering,0.5,1000,Naive_OLS,2000,2000,0.9495,0.004896,0.152068,0.151848,0.000189,0.038645,0.038746,1.0
DGP5_clustering,0.5,1000,Sandwich_HC0,2000,2000,0.9495,0.004896,0.151646,0.151276,0.000189,0.038645,0.038639,1.0
DGP5_clustering,0.5,1000,Sandwich_HC3,2000,2000,0.951,0.004827,0.152254,0.151885,0.000189,0.038645,0.038794,1.0
DGP5_clustering,0.5,1000,Bayesian,2000,2000,0.9495,0.004896,0.152068,0.151848,0.000189,0.038645,0.038746,1.0
DGP5_clustering,0.5,1000,AMRI,2000,2000,0.9495,0.004896,0.15254,0.151931,0.000189,0.038645,0.038867,1.0
DGP5_clustering,0.5,1000,Pairs_Bootstrap,2000,2000,0.946,0.005054,0.151091,0.150797,0.000189,0.038645,0.038681,1.0
DGP5_clustering,0.5,1000,Wild_Bootstrap,2000,2000,0.9485,0.004942,0.150423,0.150045,0.000189,0.038645,0.038586,1.0
DGP5_clustering,0.5,1000,Bootstrap_t,2000,2000,0.9475,0.004987,0.151618,0.151477,0.000189,0.038645,0.038794,1.0
DGP5_clustering,0.5,5000,Naive_OLS,2000,2000,0.9515,0.004804,0.067919,0.067945,-0.000116,0.017272,0.017323,1.0
DGP5_clustering,0.5,5000,Sandwich_HC0,2000,2000,0.951,0.004827,0.067911,0.067912,-0.000116,0.017272,0.01732,1.0
DGP5_clustering,0.5,5000,Sandwich_HC3,2000,2000,0.951,0.004827,0.067965,0.067967,-0.000116,0.017272,0.017334,1.0
DGP5_clustering,0.5,5000,Bayesian,2000,2000,0.9515,0.004804,0.067919,0.067945,-0.000116,0.017272,0.017323,1.0
DGP5_clustering,0.5,5000,AMRI,2000,2000,0.9515,0.004804,0.068099,0.067989,-0.000116,0.017272,0.017368,1.0
DGP5_clustering,0.5,5000,Pairs_Bootstrap,2000,2000,0.947,0.00501,0.067593,0.067583,-0.000116,0.017272,0.017314,1.0
DGP5_clustering,0.5,5000,Wild_Bootstrap,2000,2000,0.95,0.004873,0.067513,0.067472,-0.000116,0.017272,0.017308,1.0
DGP5_clustering,0.5,5000,Bootstrap_t,2000,2000,0.9465,0.005032,0.067661,0.06763,-0.000116,0.017272,0.017334,1.0
DGP5_clustering,0.75,50,Naive_OLS,2000,2000,0.9445,0.00512,0.749672,0.737221,0.004496,0.192524,0.186427,1.0
DGP5_clustering,0.75,50,Sandwich_HC0,2000,2000,0.9205,0.006049,0.714894,0.702143,0.004496,0.192524,0.177778,1.0
DGP5_clustering,0.75,50,Sandwich_HC3,2000,2000,0.9425,0.005205,0.774694,0.758083,0.004496,0.192524,0.192649,1.0
DGP5_clustering,0.75,50,Bayesian,2000,2000,0.9445,0.00512,0.749672,0.737221,0.004496,0.192524,0.186427,1.0
DGP5_clustering,0.75,50,AMRI,2000,2000,0.9435,0.005163,0.762939,0.742244,0.004496,0.192524,0.189726,1.0
DGP5_clustering,0.75,50,Pairs_Bootstrap,2000,2000,0.9225,0.005979,0.724998,0.71176,0.004496,0.192524,0.185135,1.0
DGP5_clustering,0.75,50,Wild_Bootstrap,2000,2000,0.9065,0.00651,0.684276,0.670468,0.004496,0.192524,0.177524,1.0
DGP5_clustering,0.75,50,Bootstrap_t,2000,2000,0.9425,0.005205,0.786962,0.759173,0.004496,0.192524,0.192649,1.0
DGP5_clustering,0.75,100,Naive_OLS,2000,2000,0.95,0.004873,0.516911,0.512149,0.002409,0.131635,0.130239,1.0
DGP5_clustering,0.75,100,Sandwich_HC0,2000,2000,0.9425,0.005205,0.504277,0.496347,0.002409,0.131635,0.127056,1.0
DGP5_clustering,0.75,100,Sandwich_HC3,2000,2000,0.95,0.004873,0.524837,0.517484,0.002409,0.131635,0.132236,1.0
DGP5_clustering,0.75,100,Bayesian,2000,2000,0.95,0.004873,0.516911,0.512149,0.002409,0.131635,0.130239,1.0
DGP5_clustering,0.75,100,AMRI,2000,2000,0.95,0.004873,0.521739,0.514014,0.002409,0.131635,0.131456,1.0
DGP5_clustering,0.75,100,Pairs_Bootstrap,2000,2000,0.941,0.005269,0.505898,0.498359,0.002409,0.131635,0.129382,1.0
DGP5_clustering,0.75,100,Wild_Bootstrap,2000,2000,0.9345,0.005532,0.492152,0.486239,0.002409,0.131635,0.12688,1.0
DGP5_clustering,0.75,100,Bootstrap_t,2000,2000,0.947,0.00501,0.526758,0.51793,0.002409,0.131635,0.132236,1.0
DGP5_clustering,0.75,250,Naive_OLS,2000,2000,0.948,0.004965,0.327823,0.325716,-0.004087,0.084587,0.083222,1.0
DGP5_clustering,0.75,250,Sandwich_HC0,2000,2000,0.9455,0.005076,0.324662,0.322444,-0.004087,0.084587,0.082419,1.0
DGP5_clustering,0.75,250,Sandwich_HC3,2000,2000,0.9475,0.004987,0.329904,0.327546,-0.004087,0.084587,0.08375,1.0
DGP5_clustering,0.75,250,Bayesian,2000,2000,0.948,0.004965,0.327823,0.325716,-0.004087,0.084587,0.083222,1.0
DGP5_clustering,0.75,250,AMRI,2000,2000,0.9485,0.004942,0.329714,0.326861,-0.004087,0.084587,0.083702,1.0
DGP5_clustering,0.75,250,Pairs_Bootstrap,2000,2000,0.943,0.005184,0.324035,0.321501,-0.004087,0.084587,0.082954,1.0
DGP5_clustering,0.75,250,Wild_Bootstrap,2000,2000,0.939,0.005352,0.320947,0.318342,-0.004087,0.084587,0.08239,1.0
DGP5_clustering,0.75,250,Bootstrap_t,2000,2000,0.9445,0.00512,0.329212,0.326979,-0.004087,0.084587,0.08375,1.0
DGP5_clustering,0.75,500,Naive_OLS,2000,2000,0.955,0.004635,0.232271,0.232176,-0.001347,0.059709,0.05911,1.0
DGP5_clustering,0.75,500,Sandwich_HC0,2000,2000,0.954,0.004684,0.231261,0.230444,-0.001347,0.059709,0.058853,1.0
DGP5_clustering,0.75,500,Sandwich_HC3,2000,2000,0.955,0.004635,0.233121,0.232344,-0.001347,0.059709,0.059326,1.0
DGP5_clustering,0.75,500,Bayesian,2000,2000,0.955,0.004635,0.232271,0.232176,-0.001347,0.059709,0.05911,1.0
DGP5_clustering,0.75,500,AMRI,2000,2000,0.956,0.004586,0.233344,0.232584,-0.001347,0.059709,0.059383,1.0
DGP5_clustering,0.75,500,Pairs_Bootstrap,2000,2000,0.951,0.004827,0.230495,0.229389,-0.001347,0.059709,0.058988,1.0
DGP5_clustering,0.75,500,Wild_Bootstrap,2000,2000,0.953,0.004732,0.229407,0.228843,-0.001347,0.059709,0.058804,1.0
DGP5_clustering,0.75,500,Bootstrap_t,2000,2000,0.9515,0.004804,0.232273,0.231226,-0.001347,0.059709,0.059326,1.0
DGP5_clustering,0.75,1000,Naive_OLS,2000,2000,0.95,0.004873,0.164204,0.163795,0.000141,0.041624,0.041839,1.0
DGP5_clustering,0.75,1000,Sandwich_HC0,2000,2000,0.9485,0.004942,0.163749,0.1634,0.000141,0.041624,0.041723,1.0
DGP5_clustering,0.75,1000,Sandwich_HC3,2000,2000,0.9485,0.004942,0.164405,0.164076,0.000141,0.041624,0.04189,1.0
DGP5_clustering,0.75,1000,Bayesian,2000,2000,0.95,0.004873,0.164204,0.163795,0.000141,0.041624,0.041839,1.0
DGP5_clustering,0.75,1000,AMRI,2000,2000,0.9505,0.00485,0.164726,0.163918,0.000141,0.041624,0.041972,1.0
DGP5_clustering,0.75,1000,Pairs_Bootstrap,2000,2000,0.947,0.00501,0.16316,0.162896,0.000141,0.041624,0.041765,1.0
DGP5_clustering,0.75,1000,Wild_Bootstrap,2000,2000,0.9465,0.005032,0.162456,0.161897,0.000141,0.041624,0.041666,1.0
DGP5_clustering,0.75,1000,Bootstrap_t,2000,2000,0.948,0.004965,0.163742,0.16344,0.000141,0.041624,0.04189,1.0
DGP5_clustering,0.75,5000,Naive_OLS,2000,2000,0.9525,0.004756,0.073355,0.073412,-0.000125,0.018581,0.018709,1.0
DGP5_clustering,0.75,5000,Sandwich_HC0,2000,2000,0.9525,0.004756,0.073345,0.073311,-0.000125,0.018581,0.018706,1.0
DGP5_clustering,0.75,5000,Sandwich_HC3,2000,2000,0.9525,0.004756,0.073404,0.073369,-0.000125,0.018581,0.018721,1.0
DGP5_clustering,0.75,5000,Bayesian,2000,2000,0.9525,0.004756,0.073355,0.073412,-0.000125,0.018581,0.018709,1.0
DGP5_clustering,0.75,5000,AMRI,2000,2000,0.9525,0.004756,0.073548,0.073469,-0.000125,0.018581,0.018758,1.0
DGP5_clustering,0.75,5000,Pairs_Bootstrap,2000,2000,0.949,0.004919,0.073002,0.072979,-0.000125,0.018581,0.0187,1.0
DGP5_clustering,0.75,5000,Wild_Bootstrap,2000,2000,0.9505,0.00485,0.072937,0.072868,-0.000125,0.018581,0.018694,1.0
DGP5_clustering,0.75,5000,Bootstrap_t,2000,2000,0.9495,0.004896,0.073058,0.073013,-0.000125,0.018581,0.018721,1.0
DGP5_clustering,1.0,50,Naive_OLS,2000,2000,0.944,0.005141,0.798144,0.785485,0.004642,0.204754,0.198481,1.0
DGP5_clustering,1.0,50,Sandwich_HC0,2000,2000,0.923,0.005961,0.761174,0.742479,0.004642,0.204754,0.189287,1.0
DGP5_clustering,1.0,50,Sandwich_HC3,2000,2000,0.944,0.005141,0.824889,0.80333,0.004642,0.204754,0.205131,1.0
DGP5_clustering,1.0,50,Bayesian,2000,2000,0.944,0.005141,0.798144,0.785485,0.004642,0.204754,0.198481,1.0
DGP5_clustering,1.0,50,AMRI,2000,2000,0.9425,0.005205,0.811617,0.789593,0.004642,0.204754,0.201831,1.0
DGP5_clustering,1.0,50,Pairs_Bootstrap,2000,2000,0.926,0.005853,0.772101,0.753826,0.004642,0.204754,0.197121,1.0
DGP5_clustering,1.0,50,Wild_Bootstrap,2000,2000,0.911,0.006367,0.728517,0.709888,0.004642,0.204754,0.189009,1.0
DGP5_clustering,1.0,50,Bootstrap_t,2000,2000,0.943,0.005184,0.837792,0.806785,0.004642,0.204754,0.205131,1.0
